,DATE,AVG MIN TEMPERATURE
1189,1190,-3.25833333325
1190,1191,1.7333333332499998
1191,1192,9.033333331749999
1192,1193,13.5083333325
1193,1194,13.841666665750001
1194,1195,15.683333334999999
1195,1196,14.90833333425
1196,1197,11.60833333325
1197,1198,7.933333334249999
1198,1199,2.5666666665
1199,1200,-0.3416666669999999
1200,1201,-3.375
1201,1202,-0.8499999997499998
1202,1203,2.9499999999999997
1203,1204,7.624999999250001
1204,1205,12.45833333175
1205,1206,13.52499999925
1206,1207,15.31666666575
1207,1208,15.266666665749998
1208,1209,11.658333331749999
1209,1210,7.54166666575
1210,1211,2.4166666665000003
1211,1212,-0.30000000025000007
1212,1213,-3.01666666675
1213,1214,-2.35
1214,1215,3.325
1215,1216,8.09166666675
1216,1217,11.666666667500001
1217,1218,13.8416666675
1218,1219,16.0333333325
1219,1220,15.7583333325
1220,1221,10.3583333325
1221,1222,7.3666666667500005
1222,1223,2.5750000002499998
1223,1224,-0.3666666665
1224,1225,-3.28333333325
1225,1226,-1.6833333332499998
1226,1227,2.2250000000000005
1227,1228,7.7
1228,1229,9.35833333425
1229,1230,14.27499999925
1230,1231,15.4999999975
1231,1232,15.00833333075
1232,1233,11.891666666749998
1233,1234,6.608333334
1234,1235,1.2833333335000001
1235,1236,-0.7916666667500001
1236,1237,-2.49166666675
1237,1238,-0.6333333335
1238,1239,5.95833333325
1239,1240,8.8833333325
1240,1241,10.7916666665
1241,1242,13.058333335
1242,1243,15.7666666675
1243,1244,14.650000000750001
1244,1245,12.00833333425
1245,1246,5.75833333425
1246,1247,2.5000000000000004
1247,1248,-0.375
1248,1249,-3.85000000025
1249,1250,-2.7916666667500003
1250,1251,3.0833333334999997
1251,1252,6.6500000007499995
1252,1253,9.316666666
1253,1254,14.25
1254,1255,15.11666666925
1255,1256,15.299999999250002
1256,1257,12.416666666749999
1257,1258,7.3333333325
1258,1259,1.5583333332500002
1259,1260,-1.8333333332500001
1260,1261,-2.7166666665
1261,1262,2.0666666664999997
1262,1263,3.175
1263,1264,5.2583333340000005
1264,1265,13.48333333175
1265,1266,13.183333333250001
1266,1267,16.016666665
1267,1268,15.0999999975
1268,1269,11.633333332500001
1269,1270,8.18333333325
1270,1271,2.4583333332500006
1271,1272,-1.7000000000000002
1272,1273,-2.8333333335
1273,1274,-0.9333333335
1274,1275,2.2416666665
1275,1276,10.308333335
1276,1277,11.683333334250001
1277,1278,13.775
1278,1279,15.39166666825
1279,1280,15.649999999999999
1280,1281,12.216666665750001
1281,1282,6.53333333325
1282,1283,2.1666666665000003
1283,1284,-1.5499999999999998
1284,1285,-3.95
1285,1286,-2.8416666665
1286,1287,5.4750000000000005
1287,1288,6.8666666675
1288,1289,11.91666666425
1289,1290,15.4000000025
1290,1291,15.8916666675
1291,1292,14.274999999250001
1292,1293,11.316666669249999
1293,1294,8.13333333325
1294,1295,2.44166666675
1295,1296,-0.48333333349999996
1296,1297,-1.5833333335
1297,1298,-0.4083333332499999
1298,1299,3.3083333335
1299,1300,7.624999999250001
1300,1301,11.24166666825
1301,1302,13.491666664250001
1302,1303,15.841666665
1303,1304,16.1583333325
1304,1305,11.899999999249998
1305,1306,7.3666666675000005
1306,1307,1.0166666665
1307,1308,-1.4083333335000001
1308,1309,-2.5666666667499998
1309,1310,-1.4583333335000002
1310,1311,5.92499999925
1311,1312,10.14999999825
1312,1313,10.983333335000001
1313,1314,12.575
1314,1315,15.02499999925
1315,1316,15.208333334999999
1316,1317,11.341666667499998
1317,1318,8.5583333335
1318,1319,2.675
1319,1320,-1.6333333335
1320,1321,-4.2083333325
1321,1322,-1.1
1322,1323,3.175
1323,1324,6.908333334
1324,1325,12.866666667499999
1325,1326,14.89166666925
1326,1327,15.9000000025
1327,1328,14.99999999825
1328,1329,11.749999999249999
1329,1330,8.0333333325
1330,1331,2.94166666675
1331,1332,-1.275
1332,1333,-4.30000000075
1333,1334,-2.6666666665
1334,1335,2.7833333332500003
1335,1336,6.89999999925
1336,1337,10.783333334
1337,1338,14.358333334249998
1338,1339,16.9166666675
1339,1340,15.275
1340,1341,12.06666666575
1341,1342,6.408333332749999
1342,1343,1.5
1343,1344,-0.88333333325
1344,1345,-4.15833333325
1345,1346,-2.7
1346,1347,2.8833333332500004
1347,1348,7.716666666749999
1348,1349,11.741666666750001
1349,1350,14.5249999975
1350,1351,16.4
1351,1352,15.6333333325
1352,1353,12.69166666575
1353,1354,9.02499999925
1354,1355,1.9666666665
1355,1356,-0.5250000002499998
1356,1357,-3.1749999997500002
1357,1358,-2.26666666675
1358,1359,2.46666666675
1359,1360,6.641666665750001
1360,1361,9.90833333325
1361,1362,14.725000000749999
1362,1363,16.7166666675
1363,1364,15.908333332499998
1364,1365,12.283333334999998
1365,1366,7.749999999
1366,1367,1.7416666664999998
1367,1368,-1.94166666675
1368,1369,-2.75
1369,1370,-0.8083333329999999
1370,1371,1.6666666664999998
1371,1372,7.483333333499999
1372,1373,10.78333333175
1373,1374,13.808333334999999
1374,1375,15.2166666675
1375,1376,14.858333333249998
1376,1377,11.31666666675
1377,1378,8.01666666575
1378,1379,2.9250000000000003
1379,1380,-0.9833333332499999
1380,1381,-2.2166666665
1381,1382,-0.8250000000000001
1382,1383,3.10833333325
1383,1384,8.491666666
1384,1385,11.4333333325
1385,1386,15.325
1386,1387,16.225
1387,1388,14.97500000075
1388,1389,12.95833333425
1389,1390,8.24166666575
1390,1391,1.9416666667500002
1391,1392,-0.5083333335
1392,1393,-3.4083333335
1393,1394,-0.6833333335
1394,1395,2.7833333335
1395,1396,9.1083333335
1396,1397,11.9999999975
1397,1398,13.60000000175
1398,1399,15.991666667500002
1399,1400,15.466666666750001
1400,1401,12.241666665750001
1401,1402,8.683333333250001
1402,1403,1.8416666667500001
1403,1404,-0.65
1404,1405,-1.8583333335
1405,1406,-0.09999999999999987
1406,1407,5.208333334
1407,1408,9.08333333175
1408,1409,10.966666665
1409,1410,14.491666668249998
1410,1411,15.975000000000001
1411,1412,16.2583333325
1412,1413,12.35
1413,1414,6.733333333249999
1414,1415,2.02499999975
1415,1416,-1.41666666675
1416,1417,-3.39166666675
1417,1418,-2.53333333325
1418,1419,1.825
1419,1420,8.408333333249999
1420,1421,9.9833333335
1421,1422,13.26666666675
1422,1423,15.841666667500002
1423,1424,15.25
1424,1425,13.0833333325
1425,1426,7.2250000000000005
1426,1427,1.9666666667500001
1427,1428,-2.8083333332500002
