,1,2,3
2381,32.7,29.1,24.8
2382,27.7,22.7,21.3
2383,22.0,21.5,21.8
2384,17.4,18.8,16.9
2386,30.9,26.9,21.9
2387,25.4,19.5,17.6
2388,19.0,17.9,17.7
2389,13.2,14.6,12.1
2391,25.9,21.9,16.7
2392,20.8,15.0,12.5
2393,14.8,13.0,12.1
2394,8.7,9.6,6.9
2396,19.1,15.1,10.1
2397,14.3,8.5,6.0
2398,8.8,6.5,5.3
2399,2.7,3.1,0.6
2401,16.6,12.5,7.3
2402,11.4,5.3,2.8
2403,5.2,3.1,2.0
2404,-1.3,-0.6,-3.2
2406,20.3,16.2,10.7
2407,14.8,8.3,5.9
2408,8.4,6.7,5.7
2409,1.9,3.0,0.4
2411,26.1,21.9,16.5
2412,20.1,14.0,12.1
2413,13.3,12.0,11.7
2414,7.2,8.6,6.2
2416,32.0,27.7,22.1
2417,25.1,19.2,17.1
2418,18.2,16.8,16.5
2419,11.7,13.2,10.8
2421,37.5,32.8,26.6
2422,30.9,24.0,21.5
2423,23.4,21.9,21.3
2424,16.7,18.2,15.4
2426,38.8,34.3,28.5
2427,33.2,26.4,24.1
2428,26.2,24.9,24.6
2429,20.1,21.6,18.7
2431,35.1,31.8,27.9
2432,30.0,25.6,24.7
2433,24.4,24.4,25.3
2434,20.4,22.1,20.4
2436,34.2,31.3,27.8
2437,29.9,25.6,24.7
2438,24.6,24.6,25.4
2439,20.8,22.5,20.8
2441,32.8,29.4,25.1
2442,27.7,22.8,21.5
2443,21.9,21.5,21.9
2444,17.4,18.9,16.9
2446,33.8,29.8,24.8
2447,28.3,22.6,20.6
2448,22.0,20.9,20.6
2449,16.3,17.7,15.2
2451,25.6,21.6,16.5
2452,20.4,14.6,12.3
2453,14.3,12.6,11.9
2454,8.1,9.2,6.6
2456,19.7,15.8,10.8
2457,14.8,9.1,6.6
2458,9.0,6.8,5.6
2459,2.8,3.3,0.8
2461,16.1,12.0,6.8
2462,10.8,4.8,2.4
2463,4.5,2.5,1.5
2464,-1.9,-1.2,-3.7
2466,18.7,14.8,9.3
2467,12.7,6.7,4.5
2468,5.6,4.2,3.7
2469,-1.1,0.1,-2.3
2471,26.1,21.9,16.7
2472,20.0,14.2,12.2
2473,13.3,12.0,11.7
2474,7.2,8.6,6.2
2476,32.0,27.7,22.1
2477,25.4,19.4,17.2
2478,18.5,17.1,16.8
2479,12.0,13.6,11.2
2481,36.2,31.5,25.5
2482,29.4,22.7,20.2
2483,21.8,20.4,19.9
2484,15.1,16.7,14.0
2486,38.1,33.8,28.2
2487,32.0,25.6,23.4
2488,24.7,23.5,23.2
2489,18.4,20.0,17.3
2491,34.3,31.0,27.1
2492,29.9,25.0,24.1
2493,24.4,24.4,25.0
2494,20.4,22.2,20.5
2496,32.8,29.9,26.3
2497,28.4,24.1,23.2
2498,23.1,23.2,24.0
2499,19.3,21.0,19.4
2501,32.7,29.2,24.8
2502,27.8,22.8,21.4
2503,22.0,21.7,21.9
2504,17.4,19.0,16.9
2506,30.7,26.6,21.8
2507,25.3,19.6,17.6
2508,19.1,17.9,17.6
2509,13.4,14.7,12.2
2511,26.3,22.4,17.2
2512,21.4,15.3,13.1
2513,15.3,13.5,12.9
2514,9.1,10.1,7.5
2516,18.3,14.4,9.5
2517,13.5,7.8,5.3
2518,7.8,5.5,4.4
2519,1.6,2.1,-0.5
2521,16.4,12.3,7.3
2522,11.0,5.2,2.8
2523,4.8,2.8,1.7
2524,-1.4,-0.9,-3.4
2526,19.4,15.2,9.7
2527,13.5,7.4,4.9
2528,6.9,5.1,4.4
2529,0.4,1.4,-1.3
2531,24.5,20.4,15.1
2532,18.0,12.5,10.6
2533,11.0,9.9,9.6
2534,4.7,6.3,4.0
2536,29.5,25.2,19.5
2537,22.8,16.8,14.7
2538,16.0,14.7,14.4
2539,9.5,11.1,8.7
2541,34.7,30.0,23.9
2542,27.7,21.1,18.6
2543,20.0,18.6,18.2
2544,13.2,14.8,12.2
2546,37.9,33.4,27.8
2547,31.9,25.5,23.2
2548,24.8,23.4,23.1
2549,18.5,20.0,17.4
2551,34.7,31.4,27.5
2552,30.1,25.3,24.4
2553,24.7,24.7,25.2
2554,20.6,22.3,20.8
2556,33.4,30.5,26.8
2557,29.1,24.6,23.7
2558,23.8,23.8,24.5
2559,19.9,21.6,20.0
2561,34.0,30.6,26.3
2562,28.8,24.0,22.7
2563,22.8,22.5,22.8
2564,18.2,19.8,17.7
2566,30.8,26.8,21.8
2567,25.1,19.6,17.7
2568,18.8,17.8,17.4
2569,13.1,14.4,11.9
2571,25.2,21.3,16.2
2572,19.9,14.2,12.0
2573,13.6,11.9,11.2
2574,7.4,8.4,5.6
2576,20.3,16.3,11.3
2577,15.4,9.6,7.1
2578,9.7,7.5,6.4
2579,3.4,4.0,1.4
2581,16.3,12.2,7.0
2582,11.4,5.0,2.6
2583,5.5,3.4,2.1
2584,-0.9,-0.2,-2.9
2586,18.1,13.4,7.9
2587,12.3,6.2,3.2
2588,6.3,4.3,3.3
2589,0.0,1.0,-1.6
2591,24.7,20.5,15.1
2592,19.3,12.9,10.8
2593,12.7,11.4,11.1
2594,6.8,8.1,5.5
2596,30.1,25.8,20.2
2597,23.6,17.5,15.3
2598,16.9,15.5,15.2
2599,10.5,12.0,9.7
2601,37.0,32.3,26.2
2602,30.4,23.5,21.0
2603,22.9,21.4,20.9
2604,16.3,17.8,15.0
2606,38.3,33.9,28.1
2607,32.3,25.7,23.4
2608,25.1,23.8,23.6
2609,19.0,20.5,17.8
2611,36.1,32.7,28.8
2612,31.7,26.8,25.8
2613,26.4,26.4,26.9
2614,22.4,24.2,22.5
2616,33.3,30.4,26.9
2617,29.2,24.7,23.9
2618,23.8,23.9,24.8
2619,20.1,21.9,20.2
2621,32.2,28.9,24.6
2622,27.2,22.2,21.1
2623,21.5,21.0,21.5
2624,16.9,18.3,16.4
2626,30.3,26.4,21.5
2627,24.9,19.3,17.4
2628,18.6,17.6,17.3
2629,12.7,14.2,11.9
2631,24.8,20.7,15.7
2632,19.5,13.6,11.4
2633,13.4,11.7,10.9
2634,7.2,8.2,5.4
2636,18.6,14.7,9.8
2637,13.3,7.8,5.5
2638,6.2,4.7,4.4
2639,-0.3,0.5,-1.4
2641,15.1,11.2,5.9
2642,9.8,3.8,1.5
2643,3.6,1.5,0.5
2644,-2.9,-2.2,-4.7
2646,17.9,13.8,8.3
2647,11.9,5.8,3.5
2648,5.1,3.4,2.8
2649,-1.5,-0.5,-3.2
2651,24.5,20.3,15.0
2652,18.0,12.4,10.5
2653,10.9,9.8,9.8
2654,4.5,6.2,3.5
2656,28.9,24.6,19.0
2657,22.3,16.3,14.1
2658,15.6,14.3,14.0
2659,9.2,10.8,8.5
2661,35.3,30.6,24.3
2662,28.2,21.6,19.2
2663,20.6,19.1,18.8
2664,13.7,15.3,12.8
2666,38.6,34.2,28.4
2667,32.5,26.1,23.9
2668,25.2,24.0,24.1
2669,19.0,20.5,17.9
2671,34.8,31.6,27.7
2672,30.1,25.5,24.5
2673,24.5,24.5,25.2
2674,20.5,22.3,20.5
2676,33.5,30.6,27.0
2677,29.2,24.8,23.9
2678,24.0,24.0,24.8
2679,20.2,21.9,20.2
2681,33.8,30.3,26.0
2682,28.9,23.9,22.5
2683,23.2,22.6,23.0
2684,18.6,20.2,18.0
2686,31.5,27.4,22.3
2687,26.2,20.4,18.4
2688,20.1,18.9,18.5
2689,14.5,15.8,13.2
2691,25.1,21.1,16.1
2692,20.0,14.1,11.9
2693,13.8,12.1,11.4
2694,7.5,8.6,6.0
2696,18.2,14.2,9.2
2697,13.5,7.7,5.2
2698,7.9,5.6,4.4
2699,1.6,2.2,-0.4
2701,18.3,14.2,9.1
2702,13.1,7.1,4.8
2703,6.9,4.9,3.7
2704,0.4,1.2,-1.3
2706,21.3,17.1,11.5
2707,15.7,9.4,6.9
2708,9.6,7.8,6.7
2709,3.1,4.1,1.4
2711,24.1,19.8,14.5
2712,18.1,12.1,10.1
2713,11.4,10.2,10.0
2714,5.4,6.8,4.4
2716,34.0,29.6,23.9
2717,27.7,21.4,19.2
2718,20.9,19.5,18.9
2719,14.5,16.0,13.4
2721,37.8,33.0,26.6
2722,31.3,24.1,21.6
2723,23.9,22.3,21.6
2724,17.3,18.8,15.9
2726,39.0,34.5,28.7
2727,32.9,26.5,24.2
2728,25.6,24.3,24.0
2729,19.5,21.0,18.2
2731,35.6,32.3,28.4
2732,30.9,26.2,25.2
2733,25.2,25.2,25.7
2734,21.0,22.8,21.1
2736,34.0,31.1,27.5
2737,29.6,25.3,24.4
2738,24.2,24.3,25.0
2739,20.4,22.1,20.4
2741,33.8,30.5,26.2
2742,28.9,23.9,22.7
2743,23.3,22.8,23.1
2744,18.8,20.1,18.1
2746,32.8,28.8,23.7
2747,27.3,21.6,19.6
2748,21.2,20.0,19.7
2749,15.5,16.8,14.3
2751,24.5,20.5,15.5
2752,19.2,13.7,11.4
2753,13.1,11.4,10.6
2754,6.9,8.0,5.3
2756,17.9,14.0,8.9
2757,12.6,7.4,4.9
2758,6.7,4.5,3.7
2759,0.5,1.1,-1.5
2761,16.4,12.3,6.9
2762,11.5,5.1,2.7
2763,5.6,3.5,2.5
2764,-0.7,-0.1,-2.8
2766,19.3,15.2,9.6
2767,13.7,7.4,5.0
2768,7.2,5.5,4.8
2769,0.7,1.8,-0.8
2771,26.7,22.5,17.0
2772,21.0,14.9,12.8
2773,14.4,13.1,12.9
2774,8.4,9.8,7.4
2776,32.1,27.8,22.2
2777,25.6,19.5,17.3
2778,18.7,17.3,17.2
2779,12.3,13.8,11.5
2781,37.5,32.8,26.4
2782,30.6,23.8,21.3
2783,23.0,21.5,21.1
2784,16.2,17.9,15.2
2786,39.9,35.4,29.7
2787,33.4,27.3,25.1
2788,26.1,24.8,24.9
2789,19.8,21.3,18.7
2791,35.2,31.9,28.0
2792,30.4,25.7,24.7
2793,24.7,24.7,25.3
2794,20.5,22.1,20.5
2796,34.3,31.4,27.7
2797,30.0,25.6,24.7
2798,24.9,25.0,25.6
2799,21.2,22.9,21.0
2801,34.1,30.7,26.3
2802,29.3,24.3,22.8
2803,23.4,23.1,23.4
2804,18.9,20.5,18.4
2806,30.6,26.5,21.6
2807,25.1,19.4,17.5
2808,18.9,17.8,17.5
2809,13.2,14.5,12.1
2811,26.6,22.5,17.3
2812,21.8,15.6,13.2
2813,15.8,14.1,13.1
2814,9.8,10.7,8.0
2816,19.5,15.4,10.3
2817,14.6,8.9,6.3
2818,9.0,6.8,5.5
2819,2.8,3.4,0.8
2821,18.1,13.8,8.5
2822,13.0,6.9,4.3
2823,7.0,4.9,3.8
2824,0.8,1.4,-1.2
2826,18.8,14.6,9.1
2827,13.5,7.0,4.6
2828,7.0,5.2,4.4
2829,0.7,1.7,-1.0
2831,23.2,19.1,13.8
2832,17.0,11.1,9.2
2833,10.2,9.0,8.7
2834,3.9,5.5,3.2
2836,30.7,26.4,20.8
2837,23.9,17.9,15.8
2838,16.9,15.6,15.4
2839,10.4,12.0,9.7
2841,36.5,31.8,25.5
2842,29.7,22.8,20.3
2843,22.2,20.6,20.0
2844,15.5,16.9,14.1
2846,37.6,33.1,27.4
2847,31.4,25.0,22.8
2848,24.3,23.0,22.7
2849,18.2,19.7,16.9
2851,34.8,31.6,27.6
2852,30.1,25.4,24.4
2853,24.5,24.5,25.2
2854,20.4,22.2,20.5
2856,32.8,29.9,26.3
2857,28.3,24.0,23.1
2858,22.9,23.0,23.9
2859,19.2,21.0,19.3
2861,33.9,30.5,26.1
2862,28.8,23.9,22.6
2863,22.7,22.5,22.9
2864,18.2,19.8,17.9
2866,32.1,28.0,23.0
2867,26.3,21.0,19.0
2868,20.1,19.1,18.8
2869,14.3,15.8,13.4
2871,24.3,20.3,15.2
2872,19.2,13.4,11.0
2873,13.2,11.5,10.7
2874,7.1,8.2,5.4
2876,18.7,14.8,9.8
2877,13.6,8.1,5.7
2878,7.7,5.7,4.6
2879,1.3,2.0,-0.4
2881,18.3,14.3,9.2
2882,12.6,7.2,4.8
2883,6.2,4.2,3.1
2884,-0.4,0.4,-2.1
2886,18.2,14.0,8.5
2887,12.6,6.3,3.9
2888,6.0,4.2,3.6
2889,-0.6,0.5,-2.0
2891,24.1,19.9,14.6
2892,17.8,12.0,10.1
2893,11.0,9.8,9.5
2894,4.8,6.2,3.9
2896,32.1,27.8,22.1
2897,24.9,18.8,16.6
2898,17.9,16.6,16.2
2899,11.5,13.0,10.6
2901,38.3,33.6,27.2
2902,31.1,24.3,21.8
2903,23.5,22.0,21.5
2904,16.8,18.3,15.6
2906,37.0,32.6,26.8
2907,30.6,24.1,22.0
2908,23.3,22.1,21.9
2909,16.9,18.6,16.0
2911,34.8,31.5,27.6
2912,30.3,25.6,24.5
2913,24.7,24.7,25.4
2914,20.7,22.4,20.6
2916,32.8,30.0,26.4
2917,28.3,24.0,23.3
2918,22.8,22.9,23.8
2919,18.9,20.7,19.1
2921,34.9,31.4,27.1
2922,29.8,24.9,23.5
2923,23.7,23.4,23.7
2924,19.1,20.7,18.8
2926,30.7,26.7,21.7
2927,25.0,19.5,17.6
2928,18.7,17.7,17.5
2929,12.9,14.4,12.0
2931,23.5,19.5,14.4
2932,18.4,12.6,10.3
2933,12.3,10.6,9.8
2934,6.1,7.2,4.5
2936,18.5,14.5,9.4
2937,13.6,7.9,5.4
2938,7.9,5.6,4.5
2939,1.8,2.3,-0.3
2941,17.1,13.2,7.9
2942,11.8,5.8,3.5
2943,5.5,3.6,2.4
2944,-1.0,-0.2,-2.6
2946,16.6,12.5,7.1
2947,11.0,5.0,2.5
2948,4.3,2.6,1.7
2949,-2.3,-1.2,-3.8
2951,22.7,18.5,13.2
2952,16.7,10.8,8.8
2953,9.9,8.7,8.4
2954,3.7,5.2,2.8
2956,28.1,23.9,18.3
2957,21.5,15.5,13.3
2958,14.7,13.4,13.1
2959,8.2,9.9,7.5
2961,36.2,31.5,25.2
2962,29.5,22.6,20.1
2963,22.0,20.5,20.0
2964,15.3,16.8,14.1
2966,39.2,34.7,29.0
2967,33.2,26.6,24.3
2968,26.1,24.8,24.6
2969,20.0,21.5,18.8
2971,35.0,31.8,27.9
2972,30.4,25.7,24.8
2973,24.8,24.8,25.5
2974,20.7,22.5,20.8
2976,33.0,30.1,26.6
2977,28.6,24.3,23.4
2978,23.3,23.5,24.2
2979,19.7,21.3,19.7
2981,31.9,28.3,24.0
2982,26.9,21.9,20.4
2983,21.0,20.7,21.1
2984,16.6,18.2,16.2
2986,30.4,26.3,21.3
2987,24.9,19.3,17.3
2988,18.8,17.6,17.4
2989,13.1,14.5,11.9
2991,24.1,20.2,15.1
2992,18.9,13.2,10.9
2993,12.7,11.1,10.4
2994,6.5,7.6,5.0
2996,17.7,13.6,8.6
2997,12.8,7.2,4.7
2998,7.1,5.0,3.8
2999,0.8,1.5,-1.0
3001,17.1,13.1,7.8
3002,11.7,5.8,3.5
3003,5.6,3.7,2.7
3004,-0.8,-0.1,-2.6
3006,18.4,14.3,8.8
3007,12.6,6.5,4.1
3008,6.0,4.3,3.7
3009,-0.4,0.5,-2.0
3011,24.2,20.1,14.8
3012,18.2,12.4,10.5
3013,11.6,10.4,10.1
3014,5.3,6.7,4.3
3016,27.8,23.5,17.9
3017,21.4,15.4,13.2
3018,14.6,13.4,13.1
3019,8.3,9.9,7.6
3021,35.0,30.3,24.0
3022,28.4,21.6,19.1
3023,20.9,19.5,19.1
3024,14.4,16.2,13.5
3026,37.2,32.8,27.0
3027,31.3,24.8,22.5
3028,24.3,23.0,22.9
3029,18.1,19.6,17.0
3031,34.3,30.9,27.1
3032,29.3,24.8,23.9
3033,23.6,23.5,24.1
3034,19.6,21.2,19.5
3036,33.5,30.5,26.9
3037,29.2,24.7,23.9
3038,23.9,24.0,24.7
3039,20.2,21.9,20.3
3041,34.3,30.8,26.5
3042,29.5,24.5,23.2
3043,23.7,23.4,23.8
3044,19.2,20.9,18.9
3046,33.0,29.0,24.1
3047,27.3,21.8,20.0
3048,21.0,20.1,19.9
3049,15.1,16.7,14.3
3051,26.3,22.4,17.3
3052,21.2,15.5,13.3
3053,15.2,13.6,12.8
3054,9.0,9.7,7.1
3056,21.2,17.2,12.1
3057,16.4,10.7,8.2
3058,10.8,8.6,7.6
3059,4.7,5.0,2.5
3061,17.8,13.8,8.6
3062,12.7,6.7,4.4
3063,6.5,4.6,3.7
3064,0.3,1.0,-1.5
3066,20.6,16.5,11.2
3067,15.1,8.9,6.5
3068,8.5,6.5,5.8
3069,2.0,2.8,0.3
3071,23.6,19.5,14.2
3072,17.4,11.5,9.6
3073,10.5,9.3,9.0
3074,4.1,5.7,3.4
3076,31.3,27.1,21.4
3077,24.7,18.6,16.5
3078,17.8,16.5,16.1
3079,11.4,13.0,10.5
3081,36.2,31.5,25.1
3082,29.4,22.6,20.1
3083,21.9,20.4,20.0
3084,15.3,16.8,14.1
3086,38.7,34.3,28.4
3087,32.8,26.2,23.9
3088,25.7,24.4,24.3
3089,19.5,21.0,18.4
3091,34.1,30.9,27.0
3092,29.5,24.8,23.9
3093,23.9,23.9,24.6
3094,19.7,21.5,19.8
3096,32.6,29.8,26.2
3097,28.2,23.9,23.0
3098,22.9,23.0,23.7
3099,18.9,20.6,19.0
3101,33.6,30.1,26.0
3102,28.6,23.8,22.5
3103,22.6,22.4,22.8
3104,18.1,19.8,17.9
3106,31.8,27.7,22.8
3107,26.2,20.8,18.8
3108,20.0,18.6,18.1
3109,14.3,15.4,12.7
3111,25.1,21.1,16.0
3112,19.7,14.3,11.8
3113,13.5,11.9,11.0
3114,7.1,8.3,5.7
3116,19.3,15.4,10.4
3117,14.5,8.9,6.4
3118,8.8,6.7,5.8
3119,2.8,2.6,0.2
3121,16.9,12.8,7.6
3122,11.9,5.9,3.5
3123,5.9,3.9,2.9
3124,-0.4,0.4,-2.1
3126,21.3,17.2,11.8
3127,15.9,9.7,7.3
3128,9.4,7.5,6.9
3129,3.1,3.9,1.4
3131,26.4,22.3,17.1
3132,20.1,14.4,12.6
3133,13.4,12.2,11.5
3134,7.0,8.1,5.5
3136,30.9,26.6,21.0
3137,24.1,18.1,16.0
3138,17.1,15.8,15.3
3139,10.7,11.8,9.1
3141,36.7,32.1,25.8
3142,29.9,23.2,20.7
3143,22.4,21.0,20.6
3144,15.7,17.5,14.9
3146,39.1,34.7,28.9
3147,33.0,26.4,24.2
3148,25.9,24.6,24.3
3149,19.6,21.1,18.5
3151,35.5,32.3,28.3
3152,30.9,26.2,25.2
3153,25.3,25.3,26.1
3154,21.2,23.0,21.5
3156,32.9,30.0,26.4
3157,28.3,24.0,23.1
3158,22.9,22.9,23.7
3159,19.0,20.6,19.0
3161,33.2,29.6,25.3
3162,28.2,23.2,21.8
3163,22.1,21.8,22.2
3164,17.5,19.1,17.2
3166,31.3,27.4,22.4
3167,25.5,20.0,18.1
3168,19.2,18.2,17.8
3169,13.3,14.4,12.0
3171,24.8,21.0,16.0
3172,19.6,13.9,11.7
3173,13.4,11.9,11.2
3174,7.2,8.1,5.6
3176,21.2,17.3,12.4
3177,15.6,10.1,7.6
3178,9.3,7.2,6.1
3179,2.8,3.5,1.1
3181,16.3,12.2,6.8
3182,10.6,4.5,2.1
3183,4.1,2.1,1.0
3184,-2.5,-2.1,-4.5
3186,19.1,14.9,9.4
3187,13.2,6.9,4.6
3188,6.3,4.6,3.7
3189,-0.3,0.6,-2.1
3191,24.7,20.5,15.1
3192,18.0,12.3,10.3
3193,11.2,9.9,9.6
3194,4.8,6.1,3.8
3196,30.9,26.6,21.0
3197,24.2,18.2,16.0
3198,17.3,16.0,15.8
3199,10.8,12.7,10.4
3201,37.1,32.4,26.0
3202,30.0,23.1,20.7
3203,22.4,20.8,20.4
3204,15.5,16.9,14.2
3206,38.8,34.4,28.6
3207,32.6,26.0,23.7
3208,25.3,24.0,23.8
3209,19.0,20.6,17.9
3211,34.0,30.8,27.0
3212,29.3,24.6,23.7
3213,23.5,23.5,24.1
3214,19.2,21.0,19.2
3216,33.7,30.7,27.2
3217,29.1,24.6,23.7
3218,23.6,23.7,24.2
3219,19.5,21.1,19.5
3221,33.7,30.2,25.9
3222,28.6,23.6,22.3
3223,22.6,22.2,22.5
3224,17.9,19.8,17.6
3226,29.4,25.3,20.3
3227,24.0,18.4,16.4
3228,17.7,16.5,16.4
3229,11.7,13.4,11.0
3231,25.0,21.0,15.8
3232,19.8,14.1,11.7
3233,13.7,12.0,11.2
3234,7.4,8.6,5.9
3236,19.3,15.3,10.3
3237,13.6,8.0,5.5
3238,7.8,5.6,4.4
3239,1.5,1.4,-1.2
3241,17.6,13.4,8.1
3242,11.9,5.9,3.4
3243,5.9,3.5,2.3
3244,-0.6,-0.6,-3.2
3246,21.0,16.8,11.3
3247,15.3,9.1,6.6
3248,8.8,6.9,6.1
3249,2.4,3.1,0.4
3251,25.9,21.6,16.1
3252,19.7,13.7,11.7
3253,12.8,11.5,11.2
3254,6.2,7.5,5.2
3256,28.4,24.0,18.3
3257,21.9,15.6,13.5
3258,14.9,13.6,13.9
3259,8.5,9.9,7.9
3261,32.8,28.0,21.7
3262,26.0,19.1,16.6
3263,18.4,17.0,16.9
3264,11.6,13.9,11.4
3266,38.4,33.9,28.2
3267,32.4,25.9,23.6
3268,25.2,23.9,23.6
3269,18.8,20.7,17.9
3271,34.7,31.4,27.5
3272,29.9,25.2,24.2
3273,24.1,24.1,24.6
3274,19.9,21.7,19.9
3276,32.9,30.0,26.3
3277,28.7,24.3,23.3
3278,23.4,23.5,24.3
3279,19.8,21.8,20.2
3281,33.1,29.5,25.1
3282,28.2,23.1,21.7
3283,22.2,21.8,21.9
3284,17.6,19.2,17.0
3286,30.5,26.3,21.2
3287,25.1,19.4,17.3
3288,18.9,17.7,17.3
3289,12.8,14.5,12.0
3291,26.0,21.9,16.7
3292,20.8,14.9,12.5
3293,14.7,12.9,12.0
3294,8.7,9.5,6.8
3296,20.1,16.1,11.1
3297,15.2,9.6,7.2
3298,9.6,7.5,6.5
3299,3.6,4.5,2.0
3301,17.7,13.4,8.0
3302,11.7,5.6,3.0
3303,5.4,3.2,2.0
3304,-1.0,-0.8,-3.4
3306,20.2,16.1,10.6
3307,14.4,8.3,5.8
3308,7.8,5.9,5.3
3309,1.3,2.4,0.1
3311,23.8,19.7,14.3
3312,17.5,11.8,9.9
3313,10.7,9.6,9.4
3314,4.4,6.2,4.0
3316,31.1,26.8,21.1
3317,24.5,18.4,16.3
3318,17.6,16.3,15.9
3319,11.2,12.6,10.4
3321,39.1,34.4,28.0
3322,32.3,25.5,23.0
3323,24.8,23.3,22.6
3324,18.1,19.5,16.7
3326,38.2,33.6,27.8
3327,32.3,25.6,23.3
3328,25.1,23.8,23.5
3329,18.9,20.5,17.8
3331,33.8,30.6,26.8
3332,29.7,25.1,24.2
3333,24.3,24.6,25.4
3334,20.4,22.4,20.8
3336,32.0,29.0,25.3
3337,27.7,23.2,22.3
3338,22.3,22.3,23.3
3339,18.5,20.5,19.1
3341,34.0,30.6,26.4
3342,29.1,24.2,22.8
3343,23.1,23.2,23.2
3344,18.5,20.5,18.6
3346,30.3,26.2,21.1
3347,24.8,19.1,17.0
3348,18.5,17.3,17.0
3349,12.6,14.1,11.6
3351,25.5,21.4,16.2
3352,20.6,14.5,12.1
3353,14.5,12.7,11.8
3354,8.5,9.4,6.5
3356,19.4,15.3,10.3
3357,14.5,8.8,6.3
3358,8.8,6.7,5.5
3359,2.6,3.1,0.7
3361,16.4,12.2,6.9
3362,11.1,5.1,2.5
3363,4.8,2.8,1.9
3364,-1.8,-0.7,-3.1
3366,17.6,13.3,7.8
3367,11.6,5.6,3.0
3368,4.7,2.9,2.1
3369,-2.1,-1.2,-3.9
3371,23.3,19.1,13.9
3372,17.1,11.3,9.4
3373,10.3,9.1,9.2
3374,4.1,6.1,4.1
3376,27.6,23.3,17.6
3377,21.1,15.0,12.8
3378,14.2,12.9,12.8
3379,7.7,9.5,7.4
3381,32.6,28.0,21.6
3382,25.8,18.9,16.5
3383,18.2,16.7,16.7
3384,11.5,13.4,11.0
3386,37.2,32.7,26.9
3387,31.2,24.7,22.3
3388,24.0,22.8,22.6
3389,17.8,19.5,16.9
3391,34.7,31.4,27.5
3392,29.9,25.2,24.3
3393,24.1,24.2,24.8
3394,20.0,21.7,20.0
3396,32.5,29.5,25.8
3397,28.0,23.7,22.6
3398,22.7,22.7,23.3
3399,18.8,20.4,18.6
3401,32.9,29.4,25.0
3402,27.9,22.8,21.3
3403,21.7,21.4,21.7
3404,17.1,18.2,16.3
3406,30.2,26.2,21.2
3407,24.6,19.1,17.1
3408,18.3,17.3,17.1
3409,12.5,13.9,11.3
3411,24.6,20.7,15.6
3412,19.4,13.8,11.5
3413,13.2,11.8,11.4
3414,7.0,8.5,5.9
3416,18.8,14.9,9.9
3417,13.8,8.3,5.8
3418,7.9,5.9,5.2
3419,1.6,3.0,0.8
3421,19.6,15.4,10.0
3422,13.8,7.8,5.3
3423,7.6,5.4,4.4
3424,1.0,1.6,-1.0
3426,19.6,15.5,10.1
3427,13.8,7.9,5.6
3428,7.1,5.5,5.1
3429,0.5,2.0,-0.5
3431,25.5,21.4,16.1
3432,19.1,13.3,11.4
3433,12.4,11.1,10.9
3434,6.2,7.7,5.4
3436,32.3,28.1,22.5
3437,25.6,19.7,17.6
3438,18.7,17.5,17.2
3439,12.3,13.8,11.2
3441,35.1,30.4,24.0
3442,28.0,21.1,18.6
3443,20.3,18.9,18.4
3444,13.3,14.9,12.3
3446,38.4,34.0,28.3
3447,32.5,26.0,23.7
3448,25.3,24.1,24.0
3449,19.1,20.8,18.2
3451,35.0,31.7,27.7
3452,30.5,25.8,24.8
3453,24.9,24.8,25.6
3454,20.9,22.5,20.8
3456,33.2,30.2,26.4
3457,28.7,24.3,23.3
3458,23.2,23.3,23.9
3459,19.3,20.6,19.0
3461,32.9,29.4,25.1
3462,28.0,23.1,21.6
3463,22.0,21.7,22.3
3464,17.5,19.1,17.2
3466,31.0,26.9,21.9
3467,25.4,19.8,17.8
3468,19.1,18.0,17.5
3469,13.3,14.3,11.7
3471,25.4,21.5,16.4
3472,20.2,14.5,12.2
3473,13.9,12.4,11.5
3474,7.6,8.7,5.8
3476,20.2,16.1,11.1
3477,15.3,9.7,7.2
3478,9.6,7.6,6.5
3479,3.3,4.1,1.7
3481,16.6,12.5,7.3
3482,11.6,5.6,3.1
3483,5.4,3.0,2.3
3484,-1.1,-0.6,-3.1
3486,17.6,13.2,7.6
3487,11.5,5.6,3.1
3488,4.9,3.4,2.5
3489,-1.9,-0.5,-3.0
3491,25.1,20.9,15.5
3492,18.7,12.9,10.9
3493,11.8,10.4,10.1
3494,5.4,6.8,4.4
3496,30.5,26.3,20.6
3497,23.9,17.9,15.8
3498,17.2,15.8,15.5
3499,10.8,12.4,10.0
3501,34.6,29.8,23.4
3502,27.6,20.7,18.2
3503,20.0,18.6,18.0
3504,13.2,14.4,11.8
3506,39.4,35.0,29.2
3507,33.3,26.7,24.4
3508,26.1,24.8,24.6
3509,19.7,21.3,18.6
3511,33.7,30.4,26.6
3512,29.2,24.6,23.7
3513,23.5,23.8,24.5
3514,19.5,21.6,19.9
3516,33.6,30.6,27.0
3517,29.3,25.0,24.0
3518,23.9,24.0,24.8
3519,20.1,21.7,20.1
3521,33.8,30.4,26.0
3522,29.1,24.2,23.2
3523,23.6,23.4,23.8
3524,19.2,20.9,18.9
3526,32.9,28.9,23.9
3527,27.4,21.8,19.9
3528,21.1,20.0,19.7
3529,15.4,16.7,14.0
3531,24.6,20.8,15.8
3532,19.4,13.9,11.7
3533,13.3,11.8,11.2
3534,6.9,8.3,5.6
3536,19.5,15.6,10.5
3537,14.5,9.0,6.4
3538,8.8,6.7,5.5
